id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col,year,month
3373,0,3,3,3,30,3.29999995232,30.3,12/04/09,3,2009-12-04 00:33:01.380,2009,12
3374,1,4,4,4,40,4.40000009537,40.4,12/04/09,4,2009-12-04 00:34:01.410,2009,12
3375,0,5,5,5,50,5.5,50.5,12/04/09,5,2009-12-04 00:35:01.450,2009,12
3376,1,6,6,6,60,6.59999990463,60.6,12/04/09,6,2009-12-04 00:36:01.500,2009,12
3377,0,7,7,7,70,7.69999980927,70.7,12/04/09,7,2009-12-04 00:37:01.560,2009,12
3378,1,8,8,8,80,8.80000019073,80.8,12/04/09,8,2009-12-04 00:38:01.630,2009,12
3379,0,9,9,9,90,9.89999961853,90.9,12/04/09,9,2009-12-04 00:39:01.710,2009,12
3380,1,0,0,0,0,0.0,0.0,12/05/09,0,2009-12-05 00:40:01.800,2009,12
3381,0,1,1,1,10,1.10000002384,10.1,12/05/09,1,2009-12-05 00:41:01.800,2009,12
3382,1,2,2,2,20,2.20000004768,20.2,12/05/09,2,2009-12-05 00:42:01.810,2009,12
3383,0,3,3,3,30,3.29999995232,30.3,12/05/09,3,2009-12-05 00:43:01.830,2009,12
3384,1,4,4,4,40,4.40000009537,40.4,12/05/09,4,2009-12-05 00:44:01.860,2009,12
3385,0,5,5,5,50,5.5,50.5,12/05/09,5,2009-12-05 00:45:01.900,2009,12
3386,1,6,6,6,60,6.59999990463,60.6,12/05/09,6,2009-12-05 00:46:01.950,2009,12
3387,0,7,7,7,70,7.69999980927,70.7,12/05/09,7,2009-12-05 00:47:02.100,2009,12
3388,1,8,8,8,80,8.80000019073,80.8,12/05/09,8,2009-12-05 00:48:02.800,2009,12
3389,0,9,9,9,90,9.89999961853,90.9,12/05/09,9,2009-12-05 00:49:02.160,2009,12
3390,1,0,0,0,0,0.0,0.0,12/06/09,0,2009-12-06 00:50:02.250,2009,12
3391,0,1,1,1,10,1.10000002384,10.1,12/06/09,1,2009-12-06 00:51:02.250,2009,12
3392,1,2,2,2,20,2.20000004768,20.2,12/06/09,2,2009-12-06 00:52:02.260,2009,12
3393,0,3,3,3,30,3.29999995232,30.3,12/06/09,3,2009-12-06 00:53:02.280,2009,12
3394,1,4,4,4,40,4.40000009537,40.4,12/06/09,4,2009-12-06 00:54:02.310,2009,12
3395,0,5,5,5,50,5.5,50.5,12/06/09,5,2009-12-06 00:55:02.350,2009,12
3396,1,6,6,6,60,6.59999990463,60.6,12/06/09,6,2009-12-06 00:56:02.400,2009,12
3397,0,7,7,7,70,7.69999980927,70.7,12/06/09,7,2009-12-06 00:57:02.460,2009,12
3398,1,8,8,8,80,8.80000019073,80.8,12/06/09,8,2009-12-06 00:58:02.530,2009,12
3399,0,9,9,9,90,9.89999961853,90.9,12/06/09,9,2009-12-06 00:59:02.610,2009,12
3400,1,0,0,0,0,0.0,0.0,12/07/09,0,2009-12-07 01:00:02.700,2009,12
3401,0,1,1,1,10,1.10000002384,10.1,12/07/09,1,2009-12-07 01:01:02.700,2009,12
3402,1,2,2,2,20,2.20000004768,20.2,12/07/09,2,2009-12-07 01:02:02.710,2009,12
3403,0,3,3,3,30,3.29999995232,30.3,12/07/09,3,2009-12-07 01:03:02.730,2009,12
3404,1,4,4,4,40,4.40000009537,40.4,12/07/09,4,2009-12-07 01:04:02.760,2009,12
3405,0,5,5,5,50,5.5,50.5,12/07/09,5,2009-12-07 01:05:02.800,2009,12
3406,1,6,6,6,60,6.59999990463,60.6,12/07/09,6,2009-12-07 01:06:02.850,2009,12
3407,0,7,7,7,70,7.69999980927,70.7,12/07/09,7,2009-12-07 01:07:02.910,2009,12
3408,1,8,8,8,80,8.80000019073,80.8,12/07/09,8,2009-12-07 01:08:02.980,2009,12
3409,0,9,9,9,90,9.89999961853,90.9,12/07/09,9,2009-12-07 01:09:03.600,2009,12
3410,1,0,0,0,0,0.0,0.0,12/08/09,0,2009-12-08 01:10:03.150,2009,12
3411,0,1,1,1,10,1.10000002384,10.1,12/08/09,1,2009-12-08 01:11:03.150,2009,12
3412,1,2,2,2,20,2.20000004768,20.2,12/08/09,2,2009-12-08 01:12:03.160,2009,12
3413,0,3,3,3,30,3.29999995232,30.3,12/08/09,3,2009-12-08 01:13:03.180,2009,12
3414,1,4,4,4,40,4.40000009537,40.4,12/08/09,4,2009-12-08 01:14:03.210,2009,12
3415,0,5,5,5,50,5.5,50.5,12/08/09,5,2009-12-08 01:15:03.250,2009,12
3416,1,6,6,6,60,6.59999990463,60.6,12/08/09,6,2009-12-08 01:16:03.300,2009,12
3417,0,7,7,7,70,7.69999980927,70.7,12/08/09,7,2009-12-08 01:17:03.360,2009,12
3418,1,8,8,8,80,8.80000019073,80.8,12/08/09,8,2009-12-08 01:18:03.430,2009,12
3419,0,9,9,9,90,9.89999961853,90.9,12/08/09,9,2009-12-08 01:19:03.510,2009,12
3420,1,0,0,0,0,0.0,0.0,12/09/09,0,2009-12-09 01:20:03.600,2009,12
3421,0,1,1,1,10,1.10000002384,10.1,12/09/09,1,2009-12-09 01:21:03.600,2009,12
3422,1,2,2,2,20,2.20000004768,20.2,12/09/09,2,2009-12-09 01:22:03.610,2009,12
3423,0,3,3,3,30,3.29999995232,30.3,12/09/09,3,2009-12-09 01:23:03.630,2009,12
3424,1,4,4,4,40,4.40000009537,40.4,12/09/09,4,2009-12-09 01:24:03.660,2009,12
3425,0,5,5,5,50,5.5,50.5,12/09/09,5,2009-12-09 01:25:03.700,2009,12
3426,1,6,6,6,60,6.59999990463,60.6,12/09/09,6,2009-12-09 01:26:03.750,2009,12
3427,0,7,7,7,70,7.69999980927,70.7,12/09/09,7,2009-12-09 01:27:03.810,2009,12
3428,1,8,8,8,80,8.80000019073,80.8,12/09/09,8,2009-12-09 01:28:03.880,2009,12
3429,0,9,9,9,90,9.89999961853,90.9,12/09/09,9,2009-12-09 01:29:03.960,2009,12
3430,1,0,0,0,0,0.0,0.0,12/10/09,0,2009-12-10 01:30:04.500,2009,12
3431,0,1,1,1,10,1.10000002384,10.1,12/10/09,1,2009-12-10 01:31:04.500,2009,12
3432,1,2,2,2,20,2.20000004768,20.2,12/10/09,2,2009-12-10 01:32:04.600,2009,12
3433,0,3,3,3,30,3.29999995232,30.3,12/10/09,3,2009-12-10 01:33:04.800,2009,12
3434,1,4,4,4,40,4.40000009537,40.4,12/10/09,4,2009-12-10 01:34:04.110,2009,12
3435,0,5,5,5,50,5.5,50.5,12/10/09,5,2009-12-10 01:35:04.150,2009,12
3436,1,6,6,6,60,6.59999990463,60.6,12/10/09,6,2009-12-10 01:36:04.200,2009,12
3437,0,7,7,7,70,7.69999980927,70.7,12/10/09,7,2009-12-10 01:37:04.260,2009,12
3438,1,8,8,8,80,8.80000019073,80.8,12/10/09,8,2009-12-10 01:38:04.330,2009,12
3439,0,9,9,9,90,9.89999961853,90.9,12/10/09,9,2009-12-10 01:39:04.410,2009,12
3440,1,0,0,0,0,0.0,0.0,12/11/09,0,2009-12-11 01:40:04.500,2009,12
3441,0,1,1,1,10,1.10000002384,10.1,12/11/09,1,2009-12-11 01:41:04.500,2009,12
3442,1,2,2,2,20,2.20000004768,20.2,12/11/09,2,2009-12-11 01:42:04.510,2009,12
3443,0,3,3,3,30,3.29999995232,30.3,12/11/09,3,2009-12-11 01:43:04.530,2009,12
3444,1,4,4,4,40,4.40000009537,40.4,12/11/09,4,2009-12-11 01:44:04.560,2009,12
3445,0,5,5,5,50,5.5,50.5,12/11/09,5,2009-12-11 01:45:04.600,2009,12
3446,1,6,6,6,60,6.59999990463,60.6,12/11/09,6,2009-12-11 01:46:04.650,2009,12
3447,0,7,7,7,70,7.69999980927,70.7,12/11/09,7,2009-12-11 01:47:04.710,2009,12
3448,1,8,8,8,80,8.80000019073,80.8,12/11/09,8,2009-12-11 01:48:04.780,2009,12
3449,0,9,9,9,90,9.89999961853,90.9,12/11/09,9,2009-12-11 01:49:04.860,2009,12
3450,1,0,0,0,0,0.0,0.0,12/12/09,0,2009-12-12 01:50:04.950,2009,12
3451,0,1,1,1,10,1.10000002384,10.1,12/12/09,1,2009-12-12 01:51:04.950,2009,12
3452,1,2,2,2,20,2.20000004768,20.2,12/12/09,2,2009-12-12 01:52:04.960,2009,12
3453,0,3,3,3,30,3.29999995232,30.3,12/12/09,3,2009-12-12 01:53:04.980,2009,12
3454,1,4,4,4,40,4.40000009537,40.4,12/12/09,4,2009-12-12 01:54:05.100,2009,12
3455,0,5,5,5,50,5.5,50.5,12/12/09,5,2009-12-12 01:55:05.500,2009,12
3456,1,6,6,6,60,6.59999990463,60.6,12/12/09,6,2009-12-12 01:56:05.100,2009,12
3457,0,7,7,7,70,7.69999980927,70.7,12/12/09,7,2009-12-12 01:57:05.160,2009,12
3458,1,8,8,8,80,8.80000019073,80.8,12/12/09,8,2009-12-12 01:58:05.230,2009,12
3459,0,9,9,9,90,9.89999961853,90.9,12/12/09,9,2009-12-12 01:59:05.310,2009,12
3460,1,0,0,0,0,0.0,0.0,12/13/09,0,2009-12-13 02:00:05.400,2009,12
3461,0,1,1,1,10,1.10000002384,10.1,12/13/09,1,2009-12-13 02:01:05.400,2009,12
3462,1,2,2,2,20,2.20000004768,20.2,12/13/09,2,2009-12-13 02:02:05.410,2009,12
3463,0,3,3,3,30,3.29999995232,30.3,12/13/09,3,2009-12-13 02:03:05.430,2009,12
3464,1,4,4,4,40,4.40000009537,40.4,12/13/09,4,2009-12-13 02:04:05.460,2009,12
3465,0,5,5,5,50,5.5,50.5,12/13/09,5,2009-12-13 02:05:05.500,2009,12
3466,1,6,6,6,60,6.59999990463,60.6,12/13/09,6,2009-12-13 02:06:05.550,2009,12
3467,0,7,7,7,70,7.69999980927,70.7,12/13/09,7,2009-12-13 02:07:05.610,2009,12
3468,1,8,8,8,80,8.80000019073,80.8,12/13/09,8,2009-12-13 02:08:05.680,2009,12
3469,0,9,9,9,90,9.89999961853,90.9,12/13/09,9,2009-12-13 02:09:05.760,2009,12
3470,1,0,0,0,0,0.0,0.0,12/14/09,0,2009-12-14 02:10:05.850,2009,12
3471,0,1,1,1,10,1.10000002384,10.1,12/14/09,1,2009-12-14 02:11:05.850,2009,12
3472,1,2,2,2,20,2.20000004768,20.2,12/14/09,2,2009-12-14 02:12:05.860,2009,12
3473,0,3,3,3,30,3.29999995232,30.3,12/14/09,3,2009-12-14 02:13:05.880,2009,12
3474,1,4,4,4,40,4.40000009537,40.4,12/14/09,4,2009-12-14 02:14:05.910,2009,12
3475,0,5,5,5,50,5.5,50.5,12/14/09,5,2009-12-14 02:15:05.950,2009,12
3476,1,6,6,6,60,6.59999990463,60.6,12/14/09,6,2009-12-14 02:16:06.000,2009,12
3477,0,7,7,7,70,7.69999980927,70.7,12/14/09,7,2009-12-14 02:17:06.600,2009,12
3478,1,8,8,8,80,8.80000019073,80.8,12/14/09,8,2009-12-14 02:18:06.130,2009,12
3479,0,9,9,9,90,9.89999961853,90.9,12/14/09,9,2009-12-14 02:19:06.210,2009,12
3480,1,0,0,0,0,0.0,0.0,12/15/09,0,2009-12-15 02:20:06.300,2009,12
3481,0,1,1,1,10,1.10000002384,10.1,12/15/09,1,2009-12-15 02:21:06.300,2009,12
3482,1,2,2,2,20,2.20000004768,20.2,12/15/09,2,2009-12-15 02:22:06.310,2009,12
3483,0,3,3,3,30,3.29999995232,30.3,12/15/09,3,2009-12-15 02:23:06.330,2009,12
3484,1,4,4,4,40,4.40000009537,40.4,12/15/09,4,2009-12-15 02:24:06.360,2009,12
3485,0,5,5,5,50,5.5,50.5,12/15/09,5,2009-12-15 02:25:06.400,2009,12
3486,1,6,6,6,60,6.59999990463,60.6,12/15/09,6,2009-12-15 02:26:06.450,2009,12
3487,0,7,7,7,70,7.69999980927,70.7,12/15/09,7,2009-12-15 02:27:06.510,2009,12
3488,1,8,8,8,80,8.80000019073,80.8,12/15/09,8,2009-12-15 02:28:06.580,2009,12
3489,0,9,9,9,90,9.89999961853,90.9,12/15/09,9,2009-12-15 02:29:06.660,2009,12
3490,1,0,0,0,0,0.0,0.0,12/16/09,0,2009-12-16 02:30:06.750,2009,12
3491,0,1,1,1,10,1.10000002384,10.1,12/16/09,1,2009-12-16 02:31:06.750,2009,12
3492,1,2,2,2,20,2.20000004768,20.2,12/16/09,2,2009-12-16 02:32:06.760,2009,12
3493,0,3,3,3,30,3.29999995232,30.3,12/16/09,3,2009-12-16 02:33:06.780,2009,12
3494,1,4,4,4,40,4.40000009537,40.4,12/16/09,4,2009-12-16 02:34:06.810,2009,12
3495,0,5,5,5,50,5.5,50.5,12/16/09,5,2009-12-16 02:35:06.850,2009,12
3496,1,6,6,6,60,6.59999990463,60.6,12/16/09,6,2009-12-16 02:36:06.900,2009,12
3497,0,7,7,7,70,7.69999980927,70.7,12/16/09,7,2009-12-16 02:37:06.960,2009,12
3498,1,8,8,8,80,8.80000019073,80.8,12/16/09,8,2009-12-16 02:38:07.300,2009,12
3499,0,9,9,9,90,9.89999961853,90.9,12/16/09,9,2009-12-16 02:39:07.110,2009,12
3500,1,0,0,0,0,0.0,0.0,12/17/09,0,2009-12-17 02:40:07.200,2009,12
3501,0,1,1,1,10,1.10000002384,10.1,12/17/09,1,2009-12-17 02:41:07.200,2009,12
3502,1,2,2,2,20,2.20000004768,20.2,12/17/09,2,2009-12-17 02:42:07.210,2009,12
3503,0,3,3,3,30,3.29999995232,30.3,12/17/09,3,2009-12-17 02:43:07.230,2009,12
3504,1,4,4,4,40,4.40000009537,40.4,12/17/09,4,2009-12-17 02:44:07.260,2009,12
3505,0,5,5,5,50,5.5,50.5,12/17/09,5,2009-12-17 02:45:07.300,2009,12
3506,1,6,6,6,60,6.59999990463,60.6,12/17/09,6,2009-12-17 02:46:07.350,2009,12
3507,0,7,7,7,70,7.69999980927,70.7,12/17/09,7,2009-12-17 02:47:07.410,2009,12
3508,1,8,8,8,80,8.80000019073,80.8,12/17/09,8,2009-12-17 02:48:07.480,2009,12
3509,0,9,9,9,90,9.89999961853,90.9,12/17/09,9,2009-12-17 02:49:07.560,2009,12
3510,1,0,0,0,0,0.0,0.0,12/18/09,0,2009-12-18 02:50:07.650,2009,12
3511,0,1,1,1,10,1.10000002384,10.1,12/18/09,1,2009-12-18 02:51:07.650,2009,12
3512,1,2,2,2,20,2.20000004768,20.2,12/18/09,2,2009-12-18 02:52:07.660,2009,12
3513,0,3,3,3,30,3.29999995232,30.3,12/18/09,3,2009-12-18 02:53:07.680,2009,12
3514,1,4,4,4,40,4.40000009537,40.4,12/18/09,4,2009-12-18 02:54:07.710,2009,12
3515,0,5,5,5,50,5.5,50.5,12/18/09,5,2009-12-18 02:55:07.750,2009,12
3516,1,6,6,6,60,6.59999990463,60.6,12/18/09,6,2009-12-18 02:56:07.800,2009,12
3517,0,7,7,7,70,7.69999980927,70.7,12/18/09,7,2009-12-18 02:57:07.860,2009,12
3518,1,8,8,8,80,8.80000019073,80.8,12/18/09,8,2009-12-18 02:58:07.930,2009,12
3519,0,9,9,9,90,9.89999961853,90.9,12/18/09,9,2009-12-18 02:59:08.100,2009,12
3520,1,0,0,0,0,0.0,0.0,12/19/09,0,2009-12-19 03:00:08.100,2009,12
3521,0,1,1,1,10,1.10000002384,10.1,12/19/09,1,2009-12-19 03:01:08.100,2009,12
3522,1,2,2,2,20,2.20000004768,20.2,12/19/09,2,2009-12-19 03:02:08.110,2009,12
3523,0,3,3,3,30,3.29999995232,30.3,12/19/09,3,2009-12-19 03:03:08.130,2009,12
3524,1,4,4,4,40,4.40000009537,40.4,12/19/09,4,2009-12-19 03:04:08.160,2009,12
3525,0,5,5,5,50,5.5,50.5,12/19/09,5,2009-12-19 03:05:08.200,2009,12
3526,1,6,6,6,60,6.59999990463,60.6,12/19/09,6,2009-12-19 03:06:08.250,2009,12
3527,0,7,7,7,70,7.69999980927,70.7,12/19/09,7,2009-12-19 03:07:08.310,2009,12
3528,1,8,8,8,80,8.80000019073,80.8,12/19/09,8,2009-12-19 03:08:08.380,2009,12
3529,0,9,9,9,90,9.89999961853,90.9,12/19/09,9,2009-12-19 03:09:08.460,2009,12
3530,1,0,0,0,0,0.0,0.0,12/20/09,0,2009-12-20 03:10:08.550,2009,12
3531,0,1,1,1,10,1.10000002384,10.1,12/20/09,1,2009-12-20 03:11:08.550,2009,12
3532,1,2,2,2,20,2.20000004768,20.2,12/20/09,2,2009-12-20 03:12:08.560,2009,12
3533,0,3,3,3,30,3.29999995232,30.3,12/20/09,3,2009-12-20 03:13:08.580,2009,12
3534,1,4,4,4,40,4.40000009537,40.4,12/20/09,4,2009-12-20 03:14:08.610,2009,12
3535,0,5,5,5,50,5.5,50.5,12/20/09,5,2009-12-20 03:15:08.650,2009,12
3536,1,6,6,6,60,6.59999990463,60.6,12/20/09,6,2009-12-20 03:16:08.700,2009,12
3537,0,7,7,7,70,7.69999980927,70.7,12/20/09,7,2009-12-20 03:17:08.760,2009,12
3538,1,8,8,8,80,8.80000019073,80.8,12/20/09,8,2009-12-20 03:18:08.830,2009,12
3539,0,9,9,9,90,9.89999961853,90.9,12/20/09,9,2009-12-20 03:19:08.910,2009,12
3540,1,0,0,0,0,0.0,0.0,12/21/09,0,2009-12-21 03:20:09.000,2009,12
3541,0,1,1,1,10,1.10000002384,10.1,12/21/09,1,2009-12-21 03:21:09.000,2009,12
3542,1,2,2,2,20,2.20000004768,20.2,12/21/09,2,2009-12-21 03:22:09.100,2009,12
3543,0,3,3,3,30,3.29999995232,30.3,12/21/09,3,2009-12-21 03:23:09.300,2009,12
3544,1,4,4,4,40,4.40000009537,40.4,12/21/09,4,2009-12-21 03:24:09.600,2009,12
3545,0,5,5,5,50,5.5,50.5,12/21/09,5,2009-12-21 03:25:09.100,2009,12
3546,1,6,6,6,60,6.59999990463,60.6,12/21/09,6,2009-12-21 03:26:09.150,2009,12
3547,0,7,7,7,70,7.69999980927,70.7,12/21/09,7,2009-12-21 03:27:09.210,2009,12
3548,1,8,8,8,80,8.80000019073,80.8,12/21/09,8,2009-12-21 03:28:09.280,2009,12
3549,0,9,9,9,90,9.89999961853,90.9,12/21/09,9,2009-12-21 03:29:09.360,2009,12
3550,1,0,0,0,0,0.0,0.0,12/22/09,0,2009-12-22 03:30:09.450,2009,12
3551,0,1,1,1,10,1.10000002384,10.1,12/22/09,1,2009-12-22 03:31:09.450,2009,12
3552,1,2,2,2,20,2.20000004768,20.2,12/22/09,2,2009-12-22 03:32:09.460,2009,12
3553,0,3,3,3,30,3.29999995232,30.3,12/22/09,3,2009-12-22 03:33:09.480,2009,12
3554,1,4,4,4,40,4.40000009537,40.4,12/22/09,4,2009-12-22 03:34:09.510,2009,12
3555,0,5,5,5,50,5.5,50.5,12/22/09,5,2009-12-22 03:35:09.550,2009,12
3556,1,6,6,6,60,6.59999990463,60.6,12/22/09,6,2009-12-22 03:36:09.600,2009,12
3557,0,7,7,7,70,7.69999980927,70.7,12/22/09,7,2009-12-22 03:37:09.660,2009,12
3558,1,8,8,8,80,8.80000019073,80.8,12/22/09,8,2009-12-22 03:38:09.730,2009,12
3559,0,9,9,9,90,9.89999961853,90.9,12/22/09,9,2009-12-22 03:39:09.810,2009,12
3560,1,0,0,0,0,0.0,0.0,12/23/09,0,2009-12-23 03:40:09.900,2009,12
3561,0,1,1,1,10,1.10000002384,10.1,12/23/09,1,2009-12-23 03:41:09.900,2009,12
3562,1,2,2,2,20,2.20000004768,20.2,12/23/09,2,2009-12-23 03:42:09.910,2009,12
3563,0,3,3,3,30,3.29999995232,30.3,12/23/09,3,2009-12-23 03:43:09.930,2009,12
3564,1,4,4,4,40,4.40000009537,40.4,12/23/09,4,2009-12-23 03:44:09.960,2009,12
3565,0,5,5,5,50,5.5,50.5,12/23/09,5,2009-12-23 03:45:10.000,2009,12
3566,1,6,6,6,60,6.59999990463,60.6,12/23/09,6,2009-12-23 03:46:10.500,2009,12
3567,0,7,7,7,70,7.69999980927,70.7,12/23/09,7,2009-12-23 03:47:10.110,2009,12
3568,1,8,8,8,80,8.80000019073,80.8,12/23/09,8,2009-12-23 03:48:10.180,2009,12
3569,0,9,9,9,90,9.89999961853,90.9,12/23/09,9,2009-12-23 03:49:10.260,2009,12
3570,1,0,0,0,0,0.0,0.0,12/24/09,0,2009-12-24 03:50:10.350,2009,12
3571,0,1,1,1,10,1.10000002384,10.1,12/24/09,1,2009-12-24 03:51:10.350,2009,12
3572,1,2,2,2,20,2.20000004768,20.2,12/24/09,2,2009-12-24 03:52:10.360,2009,12
3573,0,3,3,3,30,3.29999995232,30.3,12/24/09,3,2009-12-24 03:53:10.380,2009,12
3574,1,4,4,4,40,4.40000009537,40.4,12/24/09,4,2009-12-24 03:54:10.410,2009,12
3575,0,5,5,5,50,5.5,50.5,12/24/09,5,2009-12-24 03:55:10.450,2009,12
3576,1,6,6,6,60,6.59999990463,60.6,12/24/09,6,2009-12-24 03:56:10.500,2009,12
3577,0,7,7,7,70,7.69999980927,70.7,12/24/09,7,2009-12-24 03:57:10.560,2009,12
3578,1,8,8,8,80,8.80000019073,80.8,12/24/09,8,2009-12-24 03:58:10.630,2009,12
3579,0,9,9,9,90,9.89999961853,90.9,12/24/09,9,2009-12-24 03:59:10.710,2009,12
3580,1,0,0,0,0,0.0,0.0,12/25/09,0,2009-12-25 04:00:10.800,2009,12
3581,0,1,1,1,10,1.10000002384,10.1,12/25/09,1,2009-12-25 04:01:10.800,2009,12
3582,1,2,2,2,20,2.20000004768,20.2,12/25/09,2,2009-12-25 04:02:10.810,2009,12
3583,0,3,3,3,30,3.29999995232,30.3,12/25/09,3,2009-12-25 04:03:10.830,2009,12
3584,1,4,4,4,40,4.40000009537,40.4,12/25/09,4,2009-12-25 04:04:10.860,2009,12
3585,0,5,5,5,50,5.5,50.5,12/25/09,5,2009-12-25 04:05:10.900,2009,12
3586,1,6,6,6,60,6.59999990463,60.6,12/25/09,6,2009-12-25 04:06:10.950,2009,12
3587,0,7,7,7,70,7.69999980927,70.7,12/25/09,7,2009-12-25 04:07:11.100,2009,12
3588,1,8,8,8,80,8.80000019073,80.8,12/25/09,8,2009-12-25 04:08:11.800,2009,12
3589,0,9,9,9,90,9.89999961853,90.9,12/25/09,9,2009-12-25 04:09:11.160,2009,12
3590,1,0,0,0,0,0.0,0.0,12/26/09,0,2009-12-26 04:10:11.250,2009,12
3591,0,1,1,1,10,1.10000002384,10.1,12/26/09,1,2009-12-26 04:11:11.250,2009,12
3592,1,2,2,2,20,2.20000004768,20.2,12/26/09,2,2009-12-26 04:12:11.260,2009,12
3593,0,3,3,3,30,3.29999995232,30.3,12/26/09,3,2009-12-26 04:13:11.280,2009,12
3594,1,4,4,4,40,4.40000009537,40.4,12/26/09,4,2009-12-26 04:14:11.310,2009,12
3595,0,5,5,5,50,5.5,50.5,12/26/09,5,2009-12-26 04:15:11.350,2009,12
3596,1,6,6,6,60,6.59999990463,60.6,12/26/09,6,2009-12-26 04:16:11.400,2009,12
3597,0,7,7,7,70,7.69999980927,70.7,12/26/09,7,2009-12-26 04:17:11.460,2009,12
3598,1,8,8,8,80,8.80000019073,80.8,12/26/09,8,2009-12-26 04:18:11.530,2009,12
3599,0,9,9,9,90,9.89999961853,90.9,12/26/09,9,2009-12-26 04:19:11.610,2009,12
3600,1,0,0,0,0,0.0,0.0,12/27/09,0,2009-12-27 04:20:11.700,2009,12
3601,0,1,1,1,10,1.10000002384,10.1,12/27/09,1,2009-12-27 04:21:11.700,2009,12
3602,1,2,2,2,20,2.20000004768,20.2,12/27/09,2,2009-12-27 04:22:11.710,2009,12
3603,0,3,3,3,30,3.29999995232,30.3,12/27/09,3,2009-12-27 04:23:11.730,2009,12
3604,1,4,4,4,40,4.40000009537,40.4,12/27/09,4,2009-12-27 04:24:11.760,2009,12
3605,0,5,5,5,50,5.5,50.5,12/27/09,5,2009-12-27 04:25:11.800,2009,12
3606,1,6,6,6,60,6.59999990463,60.6,12/27/09,6,2009-12-27 04:26:11.850,2009,12
3607,0,7,7,7,70,7.69999980927,70.7,12/27/09,7,2009-12-27 04:27:11.910,2009,12
3608,1,8,8,8,80,8.80000019073,80.8,12/27/09,8,2009-12-27 04:28:11.980,2009,12
3609,0,9,9,9,90,9.89999961853,90.9,12/27/09,9,2009-12-27 04:29:12.600,2009,12
3610,1,0,0,0,0,0.0,0.0,12/28/09,0,2009-12-28 04:30:12.150,2009,12
3611,0,1,1,1,10,1.10000002384,10.1,12/28/09,1,2009-12-28 04:31:12.150,2009,12
3612,1,2,2,2,20,2.20000004768,20.2,12/28/09,2,2009-12-28 04:32:12.160,2009,12
3613,0,3,3,3,30,3.29999995232,30.3,12/28/09,3,2009-12-28 04:33:12.180,2009,12
3614,1,4,4,4,40,4.40000009537,40.4,12/28/09,4,2009-12-28 04:34:12.210,2009,12
3615,0,5,5,5,50,5.5,50.5,12/28/09,5,2009-12-28 04:35:12.250,2009,12
3616,1,6,6,6,60,6.59999990463,60.6,12/28/09,6,2009-12-28 04:36:12.300,2009,12
3617,0,7,7,7,70,7.69999980927,70.7,12/28/09,7,2009-12-28 04:37:12.360,2009,12
3618,1,8,8,8,80,8.80000019073,80.8,12/28/09,8,2009-12-28 04:38:12.430,2009,12
3619,0,9,9,9,90,9.89999961853,90.9,12/28/09,9,2009-12-28 04:39:12.510,2009,12
3620,1,0,0,0,0,0.0,0.0,12/29/09,0,2009-12-29 04:40:12.600,2009,12
3621,0,1,1,1,10,1.10000002384,10.1,12/29/09,1,2009-12-29 04:41:12.600,2009,12
3622,1,2,2,2,20,2.20000004768,20.2,12/29/09,2,2009-12-29 04:42:12.610,2009,12
3623,0,3,3,3,30,3.29999995232,30.3,12/29/09,3,2009-12-29 04:43:12.630,2009,12
3624,1,4,4,4,40,4.40000009537,40.4,12/29/09,4,2009-12-29 04:44:12.660,2009,12
3625,0,5,5,5,50,5.5,50.5,12/29/09,5,2009-12-29 04:45:12.700,2009,12
3626,1,6,6,6,60,6.59999990463,60.6,12/29/09,6,2009-12-29 04:46:12.750,2009,12
3627,0,7,7,7,70,7.69999980927,70.7,12/29/09,7,2009-12-29 04:47:12.810,2009,12
3628,1,8,8,8,80,8.80000019073,80.8,12/29/09,8,2009-12-29 04:48:12.880,2009,12
3629,0,9,9,9,90,9.89999961853,90.9,12/29/09,9,2009-12-29 04:49:12.960,2009,12
3630,1,0,0,0,0,0.0,0.0,12/30/09,0,2009-12-30 04:50:13.500,2009,12
3631,0,1,1,1,10,1.10000002384,10.1,12/30/09,1,2009-12-30 04:51:13.500,2009,12
3632,1,2,2,2,20,2.20000004768,20.2,12/30/09,2,2009-12-30 04:52:13.600,2009,12
3633,0,3,3,3,30,3.29999995232,30.3,12/30/09,3,2009-12-30 04:53:13.800,2009,12
3634,1,4,4,4,40,4.40000009537,40.4,12/30/09,4,2009-12-30 04:54:13.110,2009,12
3635,0,5,5,5,50,5.5,50.5,12/30/09,5,2009-12-30 04:55:13.150,2009,12
3636,1,6,6,6,60,6.59999990463,60.6,12/30/09,6,2009-12-30 04:56:13.200,2009,12
3637,0,7,7,7,70,7.69999980927,70.7,12/30/09,7,2009-12-30 04:57:13.260,2009,12
3638,1,8,8,8,80,8.80000019073,80.8,12/30/09,8,2009-12-30 04:58:13.330,2009,12
3639,0,9,9,9,90,9.89999961853,90.9,12/30/09,9,2009-12-30 04:59:13.410,2009,12
3640,1,0,0,0,0,0.0,0.0,12/31/09,0,2009-12-31 05:00:13.500,2009,12
3641,0,1,1,1,10,1.10000002384,10.1,12/31/09,1,2009-12-31 05:01:13.500,2009,12
3642,1,2,2,2,20,2.20000004768,20.2,12/31/09,2,2009-12-31 05:02:13.510,2009,12
3643,0,3,3,3,30,3.29999995232,30.3,12/31/09,3,2009-12-31 05:03:13.530,2009,12
